product_url,product_name,reviewer_name,rating,review_text,review_date,verified_purchase,helpful_votes,review_id,country_market,scrape_timestamp
https://www.tiktok.com/view/product/1732470931607225390,sanapo Mini Building Blocks Assembled Small Particles Toys For Kid Birthday Gift Sitting Mold Game,a**𓆉,5,"wala talaga syang pakpak ^^ cute character blocks, good quality, and easy to build. ❤️",2026-02-08T02:19:00.268000,Yes,0,7604189500138342165,PH,2026-02-10T01:37:45.880568
https://www.tiktok.com/view/product/1732470931607225390,sanapo Mini Building Blocks Assembled Small Particles Toys For Kid Birthday Gift Sitting Mold Game,i** a**y,5,"Very nice, the quality and colors are very amazing.",2026-02-04T09:34:42.024000,Yes,0,7602817453005162261,PH,2026-02-10T01:37:45.880584
https://www.tiktok.com/view/product/1732470931607225390,sanapo Mini Building Blocks Assembled Small Particles Toys For Kid Birthday Gift Sitting Mold Game,i** a**y,5,"Very nice, the quality and colors are very amazing.",2026-02-04T09:34:42.024000,Yes,0,7602817448754153237,PH,2026-02-10T01:37:45.880590
https://www.tiktok.com/view/product/1732470931607225390,PH Product,Anonymous,N/A,,N/A,N/A,0,665548,philippines,2026-02-10T01:37:46.330621
